,Kategorisi,Brüt_Metrekare,Binanın_Yaşı,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Eşya_Durumu,Banyo_Sayısı,Türü,Net_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Isıtma_Tipi,Krediye_Uygunluk,Site_İçerisinde,Takas,Fiyat_Durumu,Fiyatı,İl,İlçe,Mahalle,yaka,Yaşam_endeksi,Nüfus
915,Satılık,180,3,5,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,140,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,785000,İstanbul,Başakşehir,Güvercintepe Mahallesi,Avrupa Yakası,-0.152,503.243
916,Satılık,95,0,5,Boş,Bilinmiyor,Yok,1,Konut,90,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,765000,İstanbul,Başakşehir,Güvercintepe Mahallesi,Avrupa Yakası,-0.152,503.243
917,Satılık,146,5-10,14,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,90,2+1,6. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3100000,İstanbul,Başakşehir,Kayabaşı Mahallesi,Avrupa Yakası,-0.152,503.243
918,Satılık,159,1,14,Boş,Bilinmiyor,Yok,2,Konut,97,2+1,10. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3750000,İstanbul,Başakşehir,Bahçeşehir 1. Kısım Mahallesi,Avrupa Yakası,-0.152,503.243
919,Satılık,130,0,15,Boş,Bilinmiyor,Yok,2,Konut,110,2+1,15. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1200000,İstanbul,Başakşehir,İkitelli OSB Mahallesi,Avrupa Yakası,-0.152,503.243
920,Satılık,195,0,30,Boş,Bilinmiyor,Yok,3,Konut,163,3+1,14. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,7500000,İstanbul,Başakşehir,Altınşehir Mahallesi,Avrupa Yakası,-0.152,503.243
921,Satılık,100,0,17,Boş,Bilinmiyor,Yok,1,Konut,80,2+1,11. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,430000,İstanbul,Başakşehir,Bahçeşehir 1. Kısım Mahallesi,Avrupa Yakası,-0.152,503.243
922,Satılık,150,0,15,Boş,Bilinmiyor,Yok,2,Konut,130,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1690000,İstanbul,Başakşehir,Altınşehir Mahallesi,Avrupa Yakası,-0.152,503.243
923,Satılık,70,5-10,18,Kiracı Oturuyor,Bilinmiyor,Var,1,Konut,60,1+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1520000,İstanbul,Başakşehir,Başakşehir Mahallesi,Avrupa Yakası,-0.152,503.243
924,Satılık,150,5-10,12,Mülk Sahibi Oturuyor,Bilinmiyor,Var,1,Konut,115,3+1,Bahçe Katı,Doğalgaz,Bilinmiyor,Evet,Var,Genel Fiyat,3000000,İstanbul,Başakşehir,Başakşehir Mahallesi,Avrupa Yakası,-0.152,503.243
925,Satılık,150,5-10,12,Mülk Sahibi Oturuyor,Bilinmiyor,Var,0,Konut,115,3+1,3. Kat,Doğalgaz,Bilinmiyor,Evet,Var,Genel Fiyat,2650000,İstanbul,Bahçelievler,Şirinevler Mahallesi,Avrupa Yakası,0.053,605.3
926,Satılık,115,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,Konut,100,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,730000,İstanbul,Bahçelievler,Bahçelievler Mahallesi,Avrupa Yakası,0.053,605.3
927,Satılık,125,0,4,Boş,Bilinmiyor,Yok,1,Konut,120,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3000000,İstanbul,Bahçelievler,Hürriyet Mahallesi,Avrupa Yakası,0.053,605.3
928,Satılık,90,5-10,7,Boş,Bilinmiyor,Yok,1,Konut,85,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,831000,İstanbul,Bahçelievler,Yenibosna Merkez Mahallesi,Avrupa Yakası,0.053,605.3
929,Satılık,150,5-10,5,Boş,Bilinmiyor,Yok,2,Konut,120,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2640000,İstanbul,Bahçelievler,Siyavuşpaşa Mahallesi,Avrupa Yakası,0.053,605.3
930,Satılık,95,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,Konut,83,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,700000,İstanbul,Bahçelievler,Cumhuriyet Mahallesi,Avrupa Yakası,0.053,605.3
931,Satılık,85,11-15,5,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,840000,İstanbul,Bahçelievler,Siyavuşpaşa Mahallesi,Avrupa Yakası,0.053,605.3
932,Satılık,120,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,105,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,520000,İstanbul,Bahçelievler,Zafer Mahallesi,Avrupa Yakası,0.053,605.3
933,Satılık,110,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,Konut,95,2+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,845000,İstanbul,Bahçelievler,Siyavuşpaşa Mahallesi,Avrupa Yakası,0.053,605.3
934,Satılık,80,0,5,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,980000,İstanbul,Bahçelievler,Fevzi Çakmak Mahallesi,Avrupa Yakası,0.053,605.3
935,Satılık,150,5-10,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,140,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1400000,İstanbul,Bahçelievler,Zafer Mahallesi,Avrupa Yakası,0.053,605.3
936,Satılık,95,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,90,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,900000,İstanbul,Bahçelievler,Hürriyet Mahallesi,Avrupa Yakası,0.053,605.3
937,Satılık,200,0,5,Boş,Bilinmiyor,Yok,2,Konut,180,5+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1800000,İstanbul,Bahçelievler,Hürriyet Mahallesi,Avrupa Yakası,0.053,605.3
938,Satılık,80,0,4,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,800000,İstanbul,Bahçelievler,Şirinevler Mahallesi,Avrupa Yakası,0.053,605.3
939,Satılık,150,0,5,Boş,Bilinmiyor,Yok,2,Konut,135,2+2,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1249000,İstanbul,Bahçelievler,Zafer Mahallesi,Avrupa Yakası,0.053,605.3
940,Satılık,50,0,4,Boş,Bilinmiyor,Yok,1,Konut,40,1+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1200000,İstanbul,Bakırköy,Osmaniye Mahallesi,Avrupa Yakası,0.613,228.759
941,Satılık,65,3,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,50,1+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,850000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
942,Satılık,265,0,2,Boş,Bilinmiyor,Yok,3,Konut,215,4+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,16800000,İstanbul,Bakırköy,Sakızağacı Mahallesi,Avrupa Yakası,0.613,228.759
943,Satılık,85,0,16,Boş,Bilinmiyor,Yok,1,Konut,58,1+1,10. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4500000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
944,Satılık,350,0,4,Boş,Bilinmiyor,Yok,4,Konut,315,6+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,17000000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
945,Satılık,70,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,65,1+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,565000,İstanbul,Bakırköy,Ataköy 2,Avrupa Yakası,0.613,228.759
946,Satılık,260,11-15,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,220,4+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,15400000,İstanbul,Bakırköy,Zuhuratbaba Mahallesi,Avrupa Yakası,0.613,228.759
947,Satılık,120,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,100,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1200000,İstanbul,Bakırköy,Zuhuratbaba Mahallesi,Avrupa Yakası,0.613,228.759
948,Satılık,115,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,105,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1350000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
949,Satılık,90,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,950000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
950,Satılık,160,4,5,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,140,3+2,5. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,2850000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
951,Satılık,100,0,5,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2100000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
952,Satılık,130,0,5,Boş,Bilinmiyor,Yok,2,Konut,110,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4250000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
953,Satılık,240,0,5,Boş,Bilinmiyor,Yok,3,Konut,210,4+2,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,6000000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
954,Satılık,100,1,5,Boş,Bilinmiyor,Yok,2,Konut,90,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2480000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
955,Satılık,100,1,5,Boş,Bilinmiyor,Yok,2,Konut,90,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2150000,İstanbul,Bakırköy,Osmaniye Mahallesi,Avrupa Yakası,0.613,228.759
956,Satılık,85,0,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2150000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
957,Satılık,85,0,5,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1800000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
958,Satılık,260,3,9,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,170,4+1,8. Kat,Yerden Isıtma,Krediye Uygun,Hayır,Var,Genel Fiyat,10400000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
959,Satılık,180,21 Ve Üzeri,5,Boş,Yatırıma Uygun değil,Var,2,Konut,160,4+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3300000,İstanbul,Bakırköy,Zuhuratbaba Mahallesi,Avrupa Yakası,0.613,228.759
960,Satılık,200,11-15,4,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,180,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,6000000,İstanbul,Bakırköy,Yeşilyurt Mahallesi,Avrupa Yakası,0.613,228.759
961,Satılık,145,0,4,Boş,Yatırıma Uygun değil,Var,2,Konut,120,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,5900000,İstanbul,Bakırköy,Şenlikköy Mahallesi,Avrupa Yakası,0.613,228.759
962,Satılık,175,3,2,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,160,3+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2250000,İstanbul,Bakırköy,Osmaniye Mahallesi,Avrupa Yakası,0.613,228.759
963,Satılık,100,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,90,2+1,4. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,750000,İstanbul,Bakırköy,Ataköy 7,Avrupa Yakası,0.613,228.759
964,Satılık,75,3,17,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,55,1+1,6. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2350000,İstanbul,Bakırköy,Ataköy 7,Avrupa Yakası,0.613,228.759
965,Satılık,274,3,15,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,180,3+1,11. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,9500000,İstanbul,Bakırköy,Şenlikköy Mahallesi,Avrupa Yakası,0.613,228.759
966,Satılık,100,0,2,Boş,Bilinmiyor,Yok,1,Konut,85,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3250000,İstanbul,Bakırköy,Zuhuratbaba Mahallesi,Avrupa Yakası,0.613,228.759
967,Satılık,90,0,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,85,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3250000,İstanbul,Bakırköy,Şenlikköy Mahallesi,Avrupa Yakası,0.613,228.759
968,Satılık,220,11-15,3,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,210,4+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,8800000,İstanbul,Bakırköy,Ataköy 7,Avrupa Yakası,0.613,228.759
969,Satılık,105,21 Ve Üzeri,14,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,95,2+1,6. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2900000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
970,Satılık,230,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,2,Konut,200,3+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2650000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
971,Satılık,120,0,10,Boş,Bilinmiyor,Yok,1,Konut,100,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3850000,İstanbul,Bakırköy,Sakızağacı Mahallesi,Avrupa Yakası,0.613,228.759
972,Satılık,650,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,3,Konut,470,7+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,10000000,İstanbul,Bakırköy,Osmaniye Mahallesi,Avrupa Yakası,0.613,228.759
973,Satılık,95,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,800000,İstanbul,Bakırköy,Şenlikköy Mahallesi,Avrupa Yakası,0.613,228.759
974,Satılık,185,11-15,4,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,150,4+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3785000,İstanbul,Bakırköy,Şenlikköy Mahallesi,Avrupa Yakası,0.613,228.759
975,Satılık,400,21 Ve Üzeri,3,Boş,Bilinmiyor,Yok,3,Konut,350,7+2,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,7100000,İstanbul,Bakırköy,Cevizlik Mahallesi,Avrupa Yakası,0.613,228.759
976,Satılık,85,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1030000,İstanbul,Bakırköy,Zeytinlik Mahallesi,Avrupa Yakası,0.613,228.759
977,Satılık,260,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,240,4+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3700000,İstanbul,Bakırköy,Ataköy 7,Avrupa Yakası,0.613,228.759
978,Satılık,49,3,20,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,38,1+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1600000,İstanbul,Bakırköy,Ataköy 2,Avrupa Yakası,0.613,228.759
979,Satılık,100,3,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,90,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3250000,İstanbul,Bakırköy,Zeytinlik Mahallesi,Avrupa Yakası,0.613,228.759
980,Satılık,85,21 Ve Üzeri,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1100000,İstanbul,Bakırköy,Ataköy 7,Avrupa Yakası,0.613,228.759
981,Satılık,145,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,2,Konut,135,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4850000,İstanbul,Bakırköy,Zuhuratbaba Mahallesi,Avrupa Yakası,0.613,228.759
982,Satılık,48,4,17,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,35,1+1,17. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1500000,İstanbul,Bakırköy,Şenlikköy Mahallesi,Avrupa Yakası,0.613,228.759
983,Satılık,175,21 Ve Üzeri,2,Boş,Bilinmiyor,Yok,3,Konut,165,3+1,Düz Giriş,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,3250000,İstanbul,Bakırköy,Şenlikköy Mahallesi,Avrupa Yakası,0.613,228.759
984,Satılık,600,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,5,Konut,500,8+ Oda,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,22000000,İstanbul,Bakırköy,Şenlikköy Mahallesi,Avrupa Yakası,0.613,228.759
985,Satılık,100,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,1,Konut,85,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,985000,İstanbul,Bakırköy,Şenlikköy Mahallesi,Avrupa Yakası,0.613,228.759
986,Satılık,400,21 Ve Üzeri,3,Kiracı Oturuyor,Bilinmiyor,Yok,3,Konut,350,5+2,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,8000000,İstanbul,Bakırköy,Zuhuratbaba Mahallesi,Avrupa Yakası,0.613,228.759
987,Satılık,110,0,3,Boş,Bilinmiyor,Yok,2,Konut,95,3+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4200000,İstanbul,Bakırköy,Zuhuratbaba Mahallesi,Avrupa Yakası,0.613,228.759
988,Satılık,135,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,130,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2900000,İstanbul,Bakırköy,Ataköy 2,Avrupa Yakası,0.613,228.759
989,Satılık,260,11-15,5,Boş,Bilinmiyor,Yok,2,Konut,200,4+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,16250000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
990,Satılık,110,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,Konut,100,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1500000,İstanbul,Bakırköy,Zuhuratbaba Mahallesi,Avrupa Yakası,0.613,228.759
991,Satılık,70,3,18,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,50,1+1,16. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1990000,İstanbul,Bakırköy,Ataköy 2,Avrupa Yakası,0.613,228.759
992,Satılık,85,0,16,Boş,Bilinmiyor,Yok,1,Konut,58,1+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4250000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
993,Satılık,135,0,5,Boş,Bilinmiyor,Yok,2,Konut,115,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4100000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
994,Satılık,100,0,5,Boş,Bilinmiyor,Yok,1,Konut,85,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2100000,İstanbul,Bakırköy,Yeşilyurt Mahallesi,Avrupa Yakası,0.613,228.759
995,Satılık,90,2,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2900000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
996,Satılık,165,0,4,Boş,Bilinmiyor,Yok,2,Konut,140,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,5250000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
997,Satılık,200,0,4,Boş,Bilinmiyor,Yok,2,Konut,160,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,7500000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
998,Satılık,320,0,4,Boş,Bilinmiyor,Yok,4,Konut,290,5+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,12000000,İstanbul,Bakırköy,Zeytinlik Mahallesi,Avrupa Yakası,0.613,228.759
999,Satılık,105,0,4,Boş,Bilinmiyor,Yok,1,Konut,90,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1350000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
1000,Satılık,90,0,5,Boş,Bilinmiyor,Yok,1,Konut,80,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2175000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
1001,Satılık,200,0,2,Boş,Bilinmiyor,Yok,3,Konut,160,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,12000000,İstanbul,Bakırköy,Kartaltepe Mahallesi,Avrupa Yakası,0.613,228.759
1002,Satılık,255,3,9,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,180,4+1,7. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,9500000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
1003,Satılık,350,0,4,Boş,Bilinmiyor,Yok,4,Konut,315,6+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,14000000,İstanbul,Bakırköy,Yeşilyurt Mahallesi,Avrupa Yakası,0.613,228.759
1004,Satılık,370,0,4,Boş,Bilinmiyor,Yok,5,Konut,330,4+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,18500000,İstanbul,Bakırköy,Osmaniye Mahallesi,Avrupa Yakası,0.613,228.759
1005,Satılık,190,0,5,Boş,Bilinmiyor,Yok,2,Konut,170,4+2,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3650000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
1006,Satılık,140,0,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,120,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4000000,İstanbul,Bakırköy,Yeşilyurt Mahallesi,Avrupa Yakası,0.613,228.759
1007,Satılık,400,0,4,Boş,Bilinmiyor,Yok,4,Konut,350,6+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,17500000,İstanbul,Bakırköy,Sakızağacı Mahallesi,Avrupa Yakası,0.613,228.759
1008,Satılık,147,0,16,Boş,Bilinmiyor,Yok,2,Konut,100,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,5850000,İstanbul,Bakırköy,Sakızağacı Mahallesi,Avrupa Yakası,0.613,228.759
1009,Satılık,363,0,16,Boş,Bilinmiyor,Yok,4,Konut,252,5+1,6. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,23000000,İstanbul,Bakırköy,Zeytinlik Mahallesi,Avrupa Yakası,0.613,228.759
1010,Satılık,115,0,4,Boş,Bilinmiyor,Yok,1,Konut,95,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1350000,İstanbul,Bakırköy,Osmaniye Mahallesi,Avrupa Yakası,0.613,228.759
1011,Satılık,115,0,5,Boş,Bilinmiyor,Yok,1,Konut,110,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2580000,İstanbul,Bakırköy,Zeytinlik Mahallesi,Avrupa Yakası,0.613,228.759
1012,Satılık,350,0,4,Boş,Bilinmiyor,Yok,5,Konut,325,5+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,17500000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
1013,Satılık,190,0,4,Boş,Bilinmiyor,Yok,2,Konut,175,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,7000000,İstanbul,Bakırköy,Yeşilköy Mahallesi,Avrupa Yakası,0.613,228.759
